inventory_id,film_id,title,rental_duration,rental_rate,length,replacement_cost,rating,category,language,store_id,rental_id,rental_date,return_date,payment_id,amount,customer_id,first_name,last_name,active
2559,561,Mask Peach,6,2.99,123,26.99,NC-17,New,English             ,1,2514,18-06-2005 23:56,23-06-2005 21:10,17667,2.99,382,Victor,Barkley,1
3293,725,Requiem Tycoon,6,4.99,167,25.99,R,Classics,English             ,1,3125,20-06-2005 18:31,21-06-2005 15:03,17668,4.99,382,Victor,Barkley,1
2610,572,Metropolis Coma,4,2.99,64,9.99,PG-13,Sci-Fi,English             ,2,1831,16-06-2005 22:22,25-06-2005 23:23,17669,7.99,383,Martin,Bales,1
490,109,Butterfly Chocolat,3,0.99,89,17.99,G,New,English             ,2,2228,18-06-2005 03:44,23-06-2005 00:28,17670,2.99,383,Martin,Bales,1
1987,433,Horn Working,4,2.99,95,23.99,PG,Animation,English             ,1,2252,18-06-2005 05:05,21-06-2005 08:19,17671,2.99,383,Martin,Bales,1
2328,505,Labyrinth League,6,2.99,46,24.99,PG-13,Children,English             ,2,2318,18-06-2005 09:13,23-06-2005 07:19,17672,2.99,383,Martin,Bales,1
2254,487,Jingle Sagebrush,6,4.99,124,29.99,PG-13,Classics,English             ,2,2609,19-06-2005 07:13,28-06-2005 12:30,17673,7.99,383,Martin,Bales,1
854,188,Crazy Home,7,2.99,136,24.99,PG,Comedy,English             ,1,3091,20-06-2005 16:02,22-06-2005 21:30,17674,2.99,383,Martin,Bales,1
2851,625,None Spiking,3,0.99,83,18.99,NC-17,Sci-Fi,English             ,1,1961,17-06-2005 09:02,20-06-2005 03:07,17675,0.99,384,Ernest,Stepp,1
1914,416,Highball Potter,6,0.99,110,10.99,R,Foreign,English             ,2,2020,17-06-2005 12:39,19-06-2005 14:59,17676,0.99,384,Ernest,Stepp,1
2796,614,Name Detective,5,4.99,178,11.99,PG-13,Games,English             ,1,2378,18-06-2005 14:57,26-06-2005 18:23,17677,7.99,384,Ernest,Stepp,1
3827,838,Stagecoach Armageddon,5,4.99,112,25.99,R,Action,English             ,2,2510,18-06-2005 23:44,24-06-2005 00:31,17678,5.99,384,Ernest,Stepp,1
2735,600,Motions Details,5,0.99,166,16.99,PG,Horror,English             ,1,2935,20-06-2005 05:07,28-06-2005 09:17,17679,3.99,384,Ernest,Stepp,1
3049,670,Pelican Comforts,4,4.99,48,17.99,PG,Documentary,English             ,1,3088,20-06-2005 15:56,29-06-2005 13:02,17680,9.99,384,Ernest,Stepp,1
1738,378,Greatest North,5,2.99,93,24.99,NC-17,Music,English             ,1,3101,20-06-2005 16:48,27-06-2005 18:13,17681,4.99,384,Ernest,Stepp,1
4272,930,Vacation Boondock,4,2.99,145,23.99,R,Sci-Fi,English             ,1,1746,16-06-2005 16:41,19-06-2005 11:28,17682,2.99,385,Phillip,Holm,1
1266,281,Encino Elf,6,0.99,143,9.99,G,Games,English             ,1,1937,17-06-2005 07:16,21-06-2005 04:22,17683,0.99,385,Phillip,Holm,1
130,26,Annie Identity,3,0.99,86,15.99,G,Sci-Fi,English             ,1,3105,20-06-2005 17:11,21-06-2005 11:48,17684,0.99,385,Phillip,Holm,1
1708,373,Graduate Lord,7,2.99,156,14.99,G,Children,English             ,1,1585,16-06-2005 04:51,24-06-2005 00:23,17685,3.99,386,Todd,Tan,1
2581,566,Maude Mod,6,0.99,72,20.99,R,Foreign,English             ,1,1608,16-06-2005 06:28,24-06-2005 05:20,17686,2.99,386,Todd,Tan,1
1689,368,Gone Trouble,7,2.99,84,20.99,R,Drama,English             ,1,1819,16-06-2005 21:32,26-06-2005 01:11,17687,5.99,386,Todd,Tan,1
610,132,Chainsaw Uptown,6,0.99,114,25.99,PG,Sci-Fi,English             ,2,2732,19-06-2005 15:19,25-06-2005 19:39,17688,0.99,386,Todd,Tan,1
1591,349,Gangs Pride,4,2.99,185,27.99,PG-13,Animation,English             ,1,3351,21-06-2005 11:21,23-06-2005 07:23,17689,2.99,386,Todd,Tan,1
4113,894,Tomatoes Hellfighters,6,0.99,68,23.99,PG,Travel,English             ,2,1464,15-06-2005 20:38,17-06-2005 14:52,17690,0.99,387,Jesse,Schilling,1
609,132,Chainsaw Uptown,6,0.99,114,25.99,PG,Sci-Fi,English             ,1,1465,15-06-2005 20:43,18-06-2005 23:00,17691,0.99,387,Jesse,Schilling,1
4252,924,Unforgiven Zoolander,7,0.99,129,15.99,PG,Sci-Fi,English             ,2,2068,17-06-2005 16:11,20-06-2005 11:28,17692,0.99,387,Jesse,Schilling,1
2267,489,Juggler Hardly,4,0.99,54,14.99,PG-13,Animation,English             ,2,2100,17-06-2005 18:53,19-06-2005 21:49,17693,0.99,387,Jesse,Schilling,1
522,115,Campus Remember,5,2.99,167,27.99,R,Action,English             ,2,2981,20-06-2005 08:35,28-06-2005 09:14,17694,5.99,387,Jesse,Schilling,1
35,7,Airplane Sierra,6,4.99,62,28.99,PG-13,Comedy,English             ,2,3378,21-06-2005 13:51,25-06-2005 09:21,17695,4.99,387,Jesse,Schilling,1
1508,330,Forrester Comancheros,7,4.99,112,22.99,NC-17,Animation,English             ,1,1276,15-06-2005 08:00,24-06-2005 02:55,17696,6.99,388,Craig,Morrell,1
238,54,Banger Pinocchio,5,0.99,113,15.99,R,Music,English             ,1,2145,17-06-2005 22:10,18-06-2005 21:07,17697,0.99,388,Craig,Morrell,1
3499,767,Scalawag Duck,6,4.99,183,13.99,NC-17,Music,English             ,1,2537,19-06-2005 01:52,26-06-2005 02:09,17698,5.99,388,Craig,Morrell,1
3162,694,Prejudice Oleander,6,4.99,98,15.99,PG-13,Classics,English             ,1,2692,19-06-2005 13:08,21-06-2005 16:45,17699,4.99,388,Craig,Morrell,1
33,7,Airplane Sierra,6,4.99,62,28.99,PG-13,Comedy,English             ,1,3159,20-06-2005 21:11,29-06-2005 19:35,17700,7.99,388,Craig,Morrell,1
1941,422,Hollow Jeopardy,7,4.99,136,25.99,NC-17,Sci-Fi,English             ,2,1763,16-06-2005 17:51,20-06-2005 17:27,17701,4.99,389,Alan,Kahn,1
2335,507,Ladybugs Armageddon,4,0.99,113,13.99,NC-17,Games,English             ,2,1946,17-06-2005 07:58,25-06-2005 06:49,17702,4.99,389,Alan,Kahn,1
664,143,Chill Luck,6,0.99,142,17.99,PG,Drama,English             ,2,2552,19-06-2005 03:01,28-06-2005 04:13,17703,3.99,389,Alan,Kahn,1
267,59,Bear Graceland,4,2.99,160,20.99,R,Children,English             ,2,1539,16-06-2005 01:11,23-06-2005 03:43,17704,5.99,390,Shawn,Heaton,1
1372,302,Fantasia Park,5,2.99,131,29.99,G,Games,English             ,1,1730,16-06-2005 15:30,19-06-2005 12:56,17705,2.99,390,Shawn,Heaton,1
3346,735,Robbers Joon,7,2.99,102,26.99,PG-13,Children,English             ,2,1893,17-06-2005 04:18,23-06-2005 23:35,17706,2.99,390,Shawn,Heaton,1
4285,933,Vampire Whale,4,4.99,126,11.99,NC-17,New,English             ,1,2330,18-06-2005 10:41,25-06-2005 10:48,17707,7.99,390,Shawn,Heaton,1
615,133,Chamber Italian,7,4.99,117,14.99,NC-17,Music,English             ,2,3147,20-06-2005 20:25,28-06-2005 20:22,17708,5.99,390,Shawn,Heaton,1
2743,602,Mourning Purple,5,0.99,146,14.99,PG,Sci-Fi,English             ,1,1232,15-06-2005 04:18,17-06-2005 06:02,17709,0.99,391,Clarence,Gamez,1
1411,309,Feud Frogmen,6,0.99,98,29.99,R,Family,English             ,1,1931,17-06-2005 06:51,22-06-2005 08:27,17710,0.99,391,Clarence,Gamez,1
561,122,Carrie Bunch,7,0.99,114,11.99,PG,Horror,English             ,1,2045,17-06-2005 14:38,26-06-2005 13:44,17711,2.99,391,Clarence,Gamez,1
1381,303,Fantasy Troopers,6,0.99,58,27.99,PG-13,Action,English             ,1,2690,19-06-2005 13:00,27-06-2005 14:29,17712,2.99,391,Clarence,Gamez,1
2632,577,Mile Mulan,4,0.99,64,10.99,PG,Sports,English             ,1,3163,20-06-2005 21:22,26-06-2005 15:22,17713,2.99,391,Clarence,Gamez,1
2421,528,Lolita World,4,2.99,155,25.99,NC-17,Family,English             ,1,1530,16-06-2005 00:38,24-06-2005 02:45,17714,6.99,392,Sean,Douglass,1
705,154,Clash Freddy,6,2.99,81,12.99,G,Animation,English             ,2,1764,16-06-2005 17:51,21-06-2005 20:36,17715,2.99,392,Sean,Douglass,1
2030,442,Hunting Musketeers,6,2.99,65,24.99,NC-17,Family,English             ,1,2289,18-06-2005 07:29,24-06-2005 11:16,17716,2.99,392,Sean,Douglass,1
3437,753,Rush Goodfellas,3,0.99,48,20.99,PG,Family,English             ,2,2890,20-06-2005 02:00,27-06-2005 21:12,17717,4.99,392,Sean,Douglass,1
1739,378,Greatest North,5,2.99,93,24.99,NC-17,Music,English             ,2,1611,16-06-2005 06:41,25-06-2005 06:13,17718,6.99,393,Philip,Causey,1
2620,574,Midnight Westward,3,0.99,86,19.99,G,Action,English             ,2,1915,17-06-2005 05:28,21-06-2005 07:12,17719,1.99,393,Philip,Causey,1
1881,410,Heaven Freedom,7,2.99,48,19.99,PG,Comedy,English             ,1,2219,18-06-2005 03:16,22-06-2005 01:29,17720,2.99,393,Philip,Causey,1
1521,331,Forward Temple,6,2.99,90,25.99,NC-17,Games,English             ,2,2319,18-06-2005 09:24,26-06-2005 14:12,17721,4.99,393,Philip,Causey,1
2941,646,Outbreak Divine,6,0.99,169,12.99,NC-17,Games,English             ,1,3001,20-06-2005 09:50,28-06-2005 05:13,17722,2.99,393,Philip,Causey,1
764,167,Coma Head,6,4.99,109,10.99,NC-17,Travel,English             ,1,1324,15-06-2005 11:02,17-06-2005 07:14,17723,4.99,394,Chris,Brothers,1
62,12,Alaska Phantom,6,0.99,136,22.99,PG,Music,English             ,1,1270,15-06-2005 07:30,18-06-2005 11:31,17724,0.99,395,Johnny,Turpin,1
595,130,Celebrity Horn,7,0.99,110,24.99,PG-13,Action,English             ,1,1562,16-06-2005 02:46,23-06-2005 00:56,17725,0.99,395,Johnny,Turpin,1
3308,728,Reunion Witches,3,0.99,63,26.99,R,Drama,English             ,1,1603,16-06-2005 06:14,17-06-2005 06:04,17726,0.99,395,Johnny,Turpin,1
1543,338,Frisco Forrest,6,4.99,51,23.99,PG,Sci-Fi,English             ,2,3030,20-06-2005 11:51,24-06-2005 10:51,17727,4.99,395,Johnny,Turpin,1
1717,374,Graffiti Love,3,0.99,117,29.99,PG,Sci-Fi,English             ,2,3310,21-06-2005 08:04,22-06-2005 04:20,17728,0.99,395,Johnny,Turpin,1
727,159,Closer Bang,5,4.99,58,12.99,R,Comedy,English             ,1,3389,21-06-2005 14:37,28-06-2005 18:13,17729,6.99,395,Johnny,Turpin,1
644,140,Cheaper Clyde,6,0.99,87,23.99,G,Sci-Fi,English             ,1,1370,15-06-2005 14:31,22-06-2005 19:23,17730,1.99,396,Earl,Shanks,1
4073,888,Thin Sagebrush,5,4.99,53,9.99,PG-13,Documentary,English             ,1,1385,15-06-2005 15:28,18-06-2005 18:37,17731,4.99,396,Earl,Shanks,1
2655,582,Miracle Virtual,3,2.99,162,19.99,PG-13,Animation,English             ,2,1408,15-06-2005 16:57,22-06-2005 21:08,17732,6.99,396,Earl,Shanks,1
1229,272,Edge Kissing,5,4.99,153,9.99,NC-17,Drama,English             ,1,1769,16-06-2005 18:07,22-06-2005 12:39,17733,5.99,397,Jimmy,Schrader,1
4028,877,Taxi Kick,4,0.99,64,23.99,PG-13,Music,English             ,2,3027,20-06-2005 11:50,25-06-2005 15:58,17734,1.99,397,Jimmy,Schrader,1
4473,977,Window Side,3,2.99,85,25.99,R,Travel,English             ,2,1228,15-06-2005 03:50,17-06-2005 22:41,17735,2.99,398,Antonio,Meek,1
466,103,Bucket Brotherhood,7,4.99,133,27.99,PG,Travel,English             ,1,2087,17-06-2005 17:35,26-06-2005 13:52,17736,6.99,398,Antonio,Meek,1
1806,392,Hall Cassidy,5,4.99,51,13.99,NC-17,Children,English             ,1,3141,20-06-2005 19:55,30-06-2005 00:31,17737,9.99,398,Antonio,Meek,1
4539,991,Worst Banger,4,2.99,185,26.99,PG,Action,English             ,1,2961,20-06-2005 07:29,24-06-2005 08:05,17738,2.99,399,Danny,Isom,1
4463,975,Willow Tracy,6,2.99,137,22.99,R,Family,English             ,2,3036,20-06-2005 12:18,29-06-2005 09:52,17739,5.99,399,Danny,Isom,1
115,23,Anaconda Confessions,3,0.99,92,9.99,R,Animation,English             ,1,1364,15-06-2005 14:05,16-06-2005 15:31,17740,0.99,400,Bryan,Hardison,1
2667,586,Mockingbird Hollywood,4,0.99,60,27.99,PG,Action,English             ,1,1917,17-06-2005 05:36,24-06-2005 01:44,17741,3.99,400,Bryan,Hardison,1
691,151,Cincinatti Whisperer,5,4.99,143,26.99,NC-17,Sci-Fi,English             ,1,1923,17-06-2005 06:06,24-06-2005 04:29,17742,6.99,400,Bryan,Hardison,1
3774,826,Speed Suit,7,4.99,124,19.99,PG-13,Travel,English             ,2,1194,15-06-2005 01:25,21-06-2005 01:16,17743,4.99,402,Luis,Yanez,1
1934,420,Holes Brannigan,7,4.99,128,27.99,PG,Sports,English             ,2,2490,18-06-2005 22:00,19-06-2005 23:45,17744,4.99,402,Luis,Yanez,1
3456,758,Saints Bride,5,2.99,125,11.99,G,Drama,English             ,2,2913,20-06-2005 03:42,23-06-2005 04:47,17745,2.99,402,Luis,Yanez,1
2124,460,Innocent Usual,3,4.99,178,26.99,PG-13,Foreign,English             ,2,1221,15-06-2005 03:35,18-06-2005 03:11,17746,4.99,403,Mike,Way,1
2120,460,Innocent Usual,3,4.99,178,26.99,PG-13,Foreign,English             ,1,1249,15-06-2005 05:38,22-06-2005 10:29,17747,8.99,403,Mike,Way,1
1338,295,Expendable Stallion,3,0.99,97,14.99,PG,Documentary,English             ,1,2488,18-06-2005 21:38,24-06-2005 02:08,17748,3.99,403,Mike,Way,1
393,86,Boogie Amelie,6,4.99,121,11.99,R,Music,English             ,2,2927,20-06-2005 04:41,23-06-2005 01:59,17749,4.99,403,Mike,Way,1
518,114,Camelot Vacation,3,0.99,61,26.99,NC-17,Sci-Fi,English             ,2,3049,20-06-2005 12:51,29-06-2005 10:53,17750,6.99,403,Mike,Way,1
4532,989,Working Microcosmos,4,4.99,74,22.99,R,Travel,English             ,1,3356,21-06-2005 11:38,26-06-2005 17:18,17751,5.99,403,Mike,Way,1
4085,890,Tights Dawn,5,0.99,172,14.99,R,Sports,English             ,2,1506,15-06-2005 22:19,22-06-2005 18:28,17752,2.99,404,Stanley,Scroggins,1
340,75,Bird Independence,6,4.99,163,14.99,G,Travel,English             ,2,1840,16-06-2005 23:39,21-06-2005 23:36,17753,4.99,404,Stanley,Scroggins,1
2082,451,Igby Maker,7,4.99,160,12.99,NC-17,Travel,English             ,2,2715,19-06-2005 14:29,26-06-2005 08:44,17754,4.99,404,Stanley,Scroggins,1
2903,638,Operation Operation,7,2.99,156,23.99,G,Comedy,English             ,1,2951,20-06-2005 06:23,24-06-2005 00:26,17755,2.99,404,Stanley,Scroggins,1
3844,842,State Wasteland,4,2.99,113,13.99,NC-17,Games,English             ,1,1315,15-06-2005 10:23,21-06-2005 15:06,17756,4.99,405,Leonard,Schofield,1
2872,629,Notorious Reunion,7,0.99,128,9.99,NC-17,Documentary,English             ,2,1888,17-06-2005 03:58,22-06-2005 09:28,17757,0.99,405,Leonard,Schofield,1
3549,776,Secret Groundhog,6,4.99,90,11.99,PG,Documentary,English             ,1,1953,17-06-2005 08:34,24-06-2005 09:38,17758,5.99,405,Leonard,Schofield,1
3697,809,Slipper Fidelity,5,0.99,156,14.99,PG-13,Sports,English             ,2,2654,19-06-2005 10:37,27-06-2005 11:44,17759,3.99,405,Leonard,Schofield,1
2938,645,Others Soup,7,2.99,118,18.99,PG,Travel,English             ,2,3240,21-06-2005 02:53,30-06-2005 03:25,17760,4.99,405,Leonard,Schofield,1
1906,415,High Encino,3,2.99,84,23.99,R,Horror,English             ,1,3253,21-06-2005 03:25,27-06-2005 02:46,17761,5.99,405,Leonard,Schofield,1
1509,330,Forrester Comancheros,7,4.99,112,22.99,NC-17,Animation,English             ,1,2113,17-06-2005 19:57,24-06-2005 00:22,17762,4.99,406,Nathan,Runyon,0
1910,415,High Encino,3,2.99,84,23.99,R,Horror,English             ,2,2150,17-06-2005 22:50,21-06-2005 19:33,17763,3.99,406,Nathan,Runyon,0
921,204,Dalmations Sweden,4,0.99,106,25.99,PG,Drama,English             ,2,2241,18-06-2005 04:31,24-06-2005 22:34,17764,2.99,406,Nathan,Runyon,0
752,164,Coast Rainbow,4,0.99,55,20.99,PG,Documentary,English             ,2,2325,18-06-2005 10:08,21-06-2005 15:07,17765,0.99,406,Nathan,Runyon,0
91,18,Alter Victory,6,0.99,57,27.99,PG-13,Animation,English             ,2,2585,19-06-2005 05:05,20-06-2005 09:28,17766,0.99,406,Nathan,Runyon,0
3198,702,Pulp Beverly,4,2.99,89,12.99,G,Horror,English             ,2,3186,20-06-2005 23:04,29-06-2005 02:56,17767,7.99,406,Nathan,Runyon,0
1669,364,Godfather Diary,3,2.99,73,14.99,NC-17,New,English             ,1,3306,21-06-2005 07:46,26-06-2005 11:22,17768,4.99,406,Nathan,Runyon,0
1474,322,Flatliners Killer,5,2.99,100,29.99,G,Sports,English             ,2,1698,16-06-2005 13:04,21-06-2005 15:54,17769,2.99,407,Dale,Ratcliff,1
2278,493,Kane Exorcist,5,0.99,92,18.99,R,Foreign,English             ,2,2597,19-06-2005 05:53,20-06-2005 05:14,17770,0.99,407,Dale,Ratcliff,1
1624,354,Ghost Groundhog,6,4.99,85,18.99,G,Children,English             ,2,2479,18-06-2005 21:03,22-06-2005 16:49,17771,4.99,408,Manuel,Murrell,1
4008,873,Sweethearts Suspects,3,0.99,108,13.99,G,Children,English             ,1,2564,19-06-2005 03:41,24-06-2005 03:10,17772,2.99,408,Manuel,Murrell,1
775,169,Comforts Rush,3,2.99,76,19.99,NC-17,Travel,English             ,2,2728,19-06-2005 15:04,22-06-2005 12:22,17773,2.99,408,Manuel,Murrell,1
2290,496,Kick Savannah,3,0.99,179,10.99,PG-13,Travel,English             ,2,1226,15-06-2005 03:46,23-06-2005 02:00,17774,5.99,409,Rodney,Moeller,1
2590,568,Memento Zoolander,4,4.99,77,11.99,NC-17,Comedy,English             ,2,2310,18-06-2005 08:45,26-06-2005 05:06,17775,8.99,409,Rodney,Moeller,1
2937,645,Others Soup,7,2.99,118,18.99,PG,Travel,English             ,1,1514,15-06-2005 22:57,19-06-2005 20:27,17776,2.99,410,Curtis,Irby,1
3530,772,Sea Virgin,4,2.99,80,24.99,PG,Drama,English             ,2,2073,17-06-2005 16:33,19-06-2005 11:57,17777,2.99,410,Curtis,Irby,1
24,5,African Egg,6,2.99,130,22.99,G,Family,English             ,2,2255,18-06-2005 05:21,26-06-2005 09:19,17778,4.99,410,Curtis,Irby,1
3194,702,Pulp Beverly,4,2.99,89,12.99,G,Horror,English             ,1,2400,18-06-2005 16:10,25-06-2005 20:34,17779,5.99,410,Curtis,Irby,1
1585,348,Gandhi Kwai,7,0.99,86,9.99,PG-13,Family,English             ,2,2971,20-06-2005 07:56,27-06-2005 11:38,17780,0.99,410,Curtis,Irby,1
703,154,Clash Freddy,6,2.99,81,12.99,G,Animation,English             ,1,3249,21-06-2005 03:13,29-06-2005 04:04,17781,4.99,410,Curtis,Irby,1
87,18,Alter Victory,6,0.99,57,27.99,PG-13,Animation,English             ,1,1985,17-06-2005 10:31,22-06-2005 11:17,17782,0.99,411,Norman,Currier,1
846,185,Cowboy Doom,3,2.99,146,10.99,PG,Foreign,English             ,1,1997,17-06-2005 11:19,19-06-2005 14:18,17783,2.99,411,Norman,Currier,1
3132,688,Polish Brooklyn,6,0.99,61,12.99,PG,Children,English             ,2,2712,19-06-2005 14:20,22-06-2005 19:08,17784,0.99,411,Norman,Currier,1
3288,724,Remember Diary,5,2.99,110,15.99,R,Family,English             ,2,3292,21-06-2005 06:59,23-06-2005 07:11,17785,2.99,412,Allen,Butterfield,1
1369,301,Family Sweet,4,0.99,155,24.99,R,Horror,English             ,2,2130,17-06-2005 21:00,26-06-2005 00:05,17786,5.99,413,Marvin,Yee,1
3237,710,Rage Games,4,4.99,120,18.99,R,Family,English             ,2,2545,19-06-2005 02:23,20-06-2005 03:17,17787,4.99,413,Marvin,Yee,1
4287,933,Vampire Whale,4,4.99,126,11.99,NC-17,New,English             ,1,2246,18-06-2005 04:54,22-06-2005 09:14,17788,4.99,414,Vincent,Ralston,1
4433,969,West Lion,4,4.99,159,29.99,G,Drama,English             ,1,2559,19-06-2005 03:09,28-06-2005 07:49,17789,9.99,414,Vincent,Ralston,1
1111,246,Doubtfire Labyrinth,5,4.99,154,16.99,R,Foreign,English             ,2,3318,21-06-2005 08:23,27-06-2005 14:07,17790,5.99,414,Vincent,Ralston,1
3537,773,Seabiscuit Punk,6,2.99,112,28.99,NC-17,Sports,English             ,2,1867,17-06-2005 02:01,25-06-2005 04:52,17791,4.99,415,Glenn,Pullen,1
1150,254,Driver Annie,4,2.99,159,11.99,PG-13,Sports,English             ,2,3211,21-06-2005 01:01,23-06-2005 04:05,17792,2.99,415,Glenn,Pullen,1
1632,356,Giant Troopers,5,2.99,102,10.99,R,Children,English             ,2,1158,14-06-2005 22:53,18-06-2005 21:37,17793,2.99,416,Jeffery,Pinson,1
2393,522,Life Twisted,4,2.99,137,9.99,NC-17,Comedy,English             ,2,1343,15-06-2005 12:27,21-06-2005 16:57,17794,4.99,416,Jeffery,Pinson,1
4026,877,Taxi Kick,4,0.99,64,23.99,PG-13,Music,English             ,1,1553,16-06-2005 02:02,19-06-2005 07:50,17795,0.99,416,Jeffery,Pinson,1
2552,559,Married Go,7,2.99,114,22.99,G,Sci-Fi,English             ,2,1596,16-06-2005 05:30,21-06-2005 04:18,17796,2.99,416,Jeffery,Pinson,1
1769,383,Groove Fiction,6,0.99,111,13.99,NC-17,Sports,English             ,2,1771,16-06-2005 18:12,18-06-2005 16:11,17797,0.99,416,Jeffery,Pinson,1
4369,953,Wait Cider,3,0.99,112,9.99,PG-13,Animation,English             ,1,1921,17-06-2005 06:04,23-06-2005 05:26,17798,3.99,417,Travis,Estep,1
2601,571,Metal Armageddon,6,2.99,161,26.99,PG-13,Documentary,English             ,2,2825,19-06-2005 20:32,22-06-2005 22:32,17799,2.99,418,Jeff,East,1
2591,569,Menagerie Rushmore,7,2.99,147,18.99,G,Animation,English             ,1,2943,20-06-2005 05:43,25-06-2005 04:31,17800,2.99,418,Jeff,East,1
1748,380,Greek Everyone,7,2.99,176,11.99,PG,Foreign,English             ,1,2969,20-06-2005 07:44,22-06-2005 06:12,17801,2.99,418,Jeff,East,1
732,160,Club Graffiti,4,0.99,65,12.99,PG-13,Animation,English             ,1,2793,19-06-2005 18:52,25-06-2005 19:45,17802,2.99,419,Chad,Carbone,1
1164,257,Drumline Cyclone,3,0.99,110,14.99,G,Travel,English             ,2,2672,19-06-2005 11:42,25-06-2005 09:14,17803,3.99,420,Jacob,Lance,1
3900,851,Straight Hours,3,0.99,151,19.99,R,Sports,English             ,2,2698,19-06-2005 13:29,20-06-2005 07:31,17804,0.99,420,Jacob,Lance,1
2970,651,Packer Madigan,3,0.99,84,20.99,PG-13,Animation,English             ,1,2726,19-06-2005 15:02,21-06-2005 15:38,17805,0.99,420,Jacob,Lance,1
2386,521,Lies Treatment,7,4.99,147,28.99,NC-17,Drama,English             ,1,1693,16-06-2005 12:39,19-06-2005 16:19,17806,4.99,421,Lee,Hawks,1
2547,559,Married Go,7,2.99,114,22.99,G,Sci-Fi,English             ,1,2407,18-06-2005 16:50,24-06-2005 15:29,17807,2.99,421,Lee,Hawks,1
1306,288,Escape Metropolis,7,2.99,167,20.99,R,Travel,English             ,2,3170,20-06-2005 22:02,29-06-2005 00:41,17808,4.99,421,Lee,Hawks,1
1725,376,Grapes Fury,4,0.99,155,20.99,G,Foreign,English             ,1,1846,17-06-2005 00:02,18-06-2005 23:47,17809,0.99,422,Melvin,Ellington,1
4142,900,Town Ark,6,2.99,136,17.99,R,Foreign,English             ,1,1897,17-06-2005 04:26,25-06-2005 09:32,17810,4.99,422,Melvin,Ellington,1
1374,302,Fantasia Park,5,2.99,131,29.99,G,Games,English             ,2,2747,19-06-2005 16:22,24-06-2005 19:28,17811,2.99,422,Melvin,Ellington,1
3357,737,Rock Instinct,4,0.99,102,28.99,G,Horror,English             ,2,2778,19-06-2005 18:18,28-06-2005 21:43,17812,5.99,422,Melvin,Ellington,1
